TERM,COLLEGE,DEPT,COURSE,SECT,CRN,TYPE,MIN CREDITS,MAX CREDITS,TITLE,CROSS-LIST,MAX SIZE,ACTUAL ENROLLMENT,PRIMARY INSTRUCTOR FIRST NAME,PRIMARY INSTRUCTOR LAST NAME,SECONDARY INSTRUCTOR FIRST NAME,SECONDARY INSTRUCTOR LAST NAME,START DATE,END DATE,MON-IND,TUE-IND,WED-IND,THU-IND,FRI-IND,SAT-IND,SUN-IND,BEGIN TIME,END TIME,BUILDING,ROOM
200930,VCU Life Sciences,ENVS,ENVS692,3,10965,IND,3,3,INDEPENDENT STUDY,,10,1,Gregory,Garman,,,5/18/09,8/7/09,,,,,,,,,,,
200930,VCU Life Sciences,ENVS,ENVS693,3,10968,FLD,3,3,INTERNSHIP IN ENVS,,10,1,Gregory,Garman,,,5/18/09,8/7/09,,,,,,,,,,,
200930,VCU Life Sciences,ENVS,ENVS698,1,10969,MST,1,1,THESIS,,10,2,Gregory,Garman,,,5/18/09,8/7/09,,,,,,,,,,,
201010,VCU Life Sciences,ENVS,ENVS201,1,21936,LEC,3,3,EARTH SYSTEM SCIENCE,,20,20,Vickie,Connors,,,8/20/09,12/5/09,,T,,R,,,,1230,1330,TEMPL,1165
201010,VCU Life Sciences,ENVS,ENVS201,1,21936,LEC,3,3,EARTH SYSTEM SCIENCE,,20,20,Vickie,Connors,,,8/20/09,12/5/09,M,,,,,,,900,1050,HIBBS,B005
201010,VCU Life Sciences,ENVS,ENVS201,2,21935,LEC,3,3,EARTH SYSTEM SCIENCE,,12,12,Vickie,Connors,,,8/20/09,12/5/09,,,W,,,,,900,1050,HIBBS,407
201010,VCU Life Sciences,ENVS,ENVS201,2,21935,LEC,3,3,EARTH SYSTEM SCIENCE,,12,12,Vickie,Connors,,,8/20/09,12/5/09,,T,,R,,,,1230,1330,TEMPL,1165
201010,VCU Life Sciences,ENVS,ENVS201,3,21934,LEC,3,3,EARTH SYSTEM SCIENCE,,20,20,Vickie,Connors,,,8/20/09,12/5/09,,,,,F,,,900,1050,HIBBS,B005
201010,VCU Life Sciences,ENVS,ENVS201,3,21934,LEC,3,3,EARTH SYSTEM SCIENCE,,20,20,Vickie,Connors,,,8/20/09,12/5/09,,T,,R,,,,1230,1330,TEMPL,1165
201010,VCU Life Sciences,ENVS,ENVS201,4,21933,LEC,3,3,EARTH SYSTEM SCIENCE,,20,20,Vickie,Connors,,,8/20/09,12/5/09,,T,,R,,,,1230,1330,TEMPL,1165
201010,VCU Life Sciences,ENVS,ENVS201,4,21933,LEC,3,3,EARTH SYSTEM SCIENCE,,20,20,Vickie,Connors,,,8/20/09,12/5/09,M,,,,,,,1100,1250,HIBBS,B005
201010,VCU Life Sciences,ENVS,ENVS201,5,21932,LEC,3,3,EARTH SYSTEM SCIENCE,,0,18,Vickie,Connors,,,8/20/09,12/5/09,,,W,,,,,1100,1250,HHALL,2127
201010,VCU Life Sciences,ENVS,ENVS201,5,21932,LEC,3,3,EARTH SYSTEM SCIENCE,,0,18,Vickie,Connors,,,8/20/09,12/5/09,,T,,R,,,,1230,1330,TEMPL,1165
201010,VCU Life Sciences,ENVS,ENVS201,6,24232,LEC,3,3,EARTH SYSTEM SCIENCE,,12,12,Vickie,Connors,,,8/20/09,12/5/09,,T,,,,,,900,1050,LFSCB,104
201010,VCU Life Sciences,ENVS,ENVS201,6,24232,LEC,3,3,EARTH SYSTEM SCIENCE,,12,12,Vickie,Connors,,,8/20/09,12/5/09,,T,,R,,,,1230,1330,TEMPL,1165
201010,VCU Life Sciences,ENVS,ENVS301,901,20123,LEC,3,3,INTRODUCTION TO METEOROLOGY,,35,49,John,Bernier,,,8/20/09,12/5/09,,T,,,,,,1900,2140,HIBBS,427
201010,VCU Life Sciences,ENVS,ENVS310,901,21937,LEC,3,3,INTRODUCTION TO OCEANOGRAPHY,,45,50,Steven,Oden,,,8/20/09,12/5/09,M,,,,,,,1900,2140,LFSCB,253
201010,VCU Life Sciences,ENVS,ENVS330,901,12717,LEC,3,3,ENVIRONMENTAL POLLUTION,SAME AS BIOL-332,100,85,Stephen,McIninch,,,8/20/09,12/5/09,,,W,,,,,1900,2140,LFSCB,151
201010,VCU Life Sciences,ENVS,ENVS335,901,12718,LEC,3,3,ENVIRONMENTAL GEOLOGY,SAME AS GEOG-335,30,41,Leonard,Ford,,,8/20/09,12/5/09,M,,,,,,,1600,1840,LFSCB,250
201010,VCU Life Sciences,ENVS,ENVS490,901,12720,LEC,3,3,RES SEM IN ENV STUDIES WI,,15,34,J,Fox,,,8/20/09,12/5/09,,,,R,,,,1600,1840,HIBBS,430
201010,VCU Life Sciences,ENVS,ENVS492,2,22945,IND,2,2,INDEPENDENT STUDY,,10,3,J,Fox,,,8/20/09,12/5/09,,,,,,,,,,TOBEA,
201010,VCU Life Sciences,ENVS,ENVS492,3,12722,IND,3,3,INDEPENDENT STUDY,,5,6,Stephen,McIninch,,,8/20/09,12/5/09,,,,,,,,,,,
201010,VCU Life Sciences,ENVS,ENVS493,1,12723,FLD,1,1,ENVIRONMNTL STUDIES INTERNSHIP,,30,1,J,Fox,,,8/20/09,12/5/09,,,,,,,,,,,
201010,VCU Life Sciences,ENVS,ENVS493,3,12724,FLD,3,3,ENVIRONMNTL STUDIES INTERNSHIP,,30,4,J,Fox,,,8/20/09,12/5/09,,,,,,,,,,,
201010,VCU Life Sciences,ENVS,ENVS521,901,19445,LEC,3,3,INTRO TO GEOGRAPHIC INFO SCI,,25,13,Karl,Huber,,,8/20/09,12/5/09,,,,R,,,,1900,2140,HIBBS,407
201010,VCU Life Sciences,ENVS,ENVS591,1,22061,LEC,1,1,TOPIC: STELLA MODELS FOR ESS,,15,3,Vickie,Connors,,,8/20/09,12/5/09,,,W,,,,,1300,1350,LFSCB,103
201010,VCU Life Sciences,ENVS,ENVS601,901,12727,LEC,3,3,SURV IN ENVIRONMENTAL STUDIES,,15,15,Peter,Defur,,,8/20/09,12/5/09,,,,R,,,,1600,1840,LFSCB,255
201010,VCU Life Sciences,ENVS,ENVS602,901,21938,WSP,3,3,ENVIRONMENTAL TECHNOLOGY,,12,13,Jennifer,Ciminelli,,,8/20/09,12/5/09,,,,R,,,,1900,2140,LFSCB,103
201010,VCU Life Sciences,ENVS,ENVS691,903,23990,LEC,3,3,TOP: RIVER AND ESTUARINE ECOL,,12,13,Paul,Bukaveckas,,,8/20/09,12/5/09,,,W,,,,,1600,1840,LFSCB,103
201010,VCU Life Sciences,ENVS,ENVS691,901,23570,LEC,3,3,TOPICS: ENVIRONMENTAL ETHICS,,15,16,J,Fox,,,8/20/09,12/5/09,M,,,,,,,1900,2140,LFSCB,
201010,VCU Life Sciences,ENVS,ENVS691,902,23571,LEC,3,3,TOPICS: FOREST POLICY,,15,13,Jeter,Watson,,,8/20/09,12/5/09,,,W,,,,,1900,2140,LFSCB,103
201010,VCU Life Sciences,ENVS,ENVS692,1,12731,IND,1,1,INDEPENDENT STUDY,,10,1,Gregory,Garman,,,8/20/09,12/5/09,,,,,,,,,,,
201010,VCU Life Sciences,ENVS,ENVS692,3,12733,IND,3,3,INDEPENDENT STUDY,,10,2,Gregory,Garman,,,8/20/09,12/5/09,,,,,,,,,,,
201010,VCU Life Sciences,ENVS,ENVS693,3,12736,FLD,3,3,INTERNSHIP-ENVIRONMNTL STUDIES,,10,4,Gregory,Garman,,,8/20/09,12/5/09,,,,,,,,,,,
201010,VCU Life Sciences,ENVS,ENVS697,1,12737,RES,1,1,RESEARCH,,15,2,Gregory,Garman,,,8/20/09,12/5/09,,,,,,,,,,,
201010,VCU Life Sciences,ENVS,ENVS697,2,12738,RES,2,2,RESEARCH,,15,1,Gregory,Garman,,,8/20/09,12/5/09,,,,,,,,,,,
201010,VCU Life Sciences,ENVS,ENVS697,3,12739,RES,3,3,RESEARCH,,15,2,Gregory,Garman,,,8/20/09,12/5/09,,,,,,,,,,,
201010,VCU Life Sciences,ENVS,ENVS698,3,24286,MST,3,3,THESIS,,15,2,Gregory,Garman,,,8/20/09,12/5/09,,,,,,,,,,,
201010,VCU Life Sciences,ENVS,ENVZ335,L51,12740,LAB,1,1,ENVIRONMENTAL GEOLOGY LAB,SAME AS GEOZ-335,30,32,Leonard,Ford,,,8/20/09,12/5/09,,,W,,,,,1600,1740,LFSCB,232
201020,VCU Life Sciences,ENVS,ENVS105,901,12657,LEC,3,3,PHYSICAL GEOLOGY,Same as GEOG-105,40,37,Leonard,Ford,,,1/19/10,5/7/10,M,,W,,,,,1730,1845,HHALL,3133
201020,VCU Life Sciences,ENVS,ENVS301,901,23054,LEC,3,3,INTRODUCTION TO METEOROLOGY,,30,42,John,Bernier,,,1/19/10,5/7/10,,T,,,,,,1900,2140,HHALL,2129
201020,VCU Life Sciences,ENVS,ENVS310,901,24320,LEC,3,3,INTRODUCTION TO OCEANOGRAPHY,,30,41,Steven,Oden,,,1/19/10,5/7/10,M,,,,,,,1900,2140,LFSCB,253
201020,VCU Life Sciences,ENVS,ENVS311,901,12658,LEC,3,3,POLITICS OF THE ENVIRONMENT,Same as POLI-311,35,33,Jeter,Watson,,,1/19/10,5/7/10,,,W,,,,,1900,2140,LFSCB,250
201020,VCU Life Sciences,ENVS,ENVS401,2,12662,LEC,3,3,METEOROLOGY AND CLIMATOLOGY,Same as GEOG-401,30,34,Vickie,Connors,,,1/19/10,5/7/10,,T,,R,,,,1530,1645,HIBBS,429
201020,VCU Life Sciences,ENVS,ENVS411,1,12663,LEC,3,3,OCEANOGRAPHY,Same as GEOG-411,25,37,Shannon,McCallister,,,1/19/10,5/7/10,,T,,R,,,,1400,1515,TEMPL,3315
201020,VCU Life Sciences,ENVS,ENVS492,1,12665,IND,1,1,INDEPENDENT STUDY,,10,1,J,Fox,,,1/19/10,5/7/10,,,,,,,,,,,
201020,VCU Life Sciences,ENVS,ENVS492,3,12666,IND,3,3,INDEPENDENT STUDY,,10,5,J,Fox,,,1/19/10,5/7/10,,,,,,,,,,,
201020,VCU Life Sciences,ENVS,ENVS493,2,12667,FLD,2,2,ENVIRONMENTL STUDIES INTERNSHP,,10,1,Stephen,McIninch,,,1/19/10,5/7/10,,,,,,,,,,,
201020,VCU Life Sciences,ENVS,ENVS493,3,12668,FLD,3,3,ENVIRONMENTL STUDIES INTERNSHP,,10,4,Stephen,McIninch,,,1/19/10,5/7/10,,,,,,,,,,,
201020,VCU Life Sciences,ENVS,ENVS591,902,24323,LEC,3,3,TOP:INTRO TO GEOSPTL ENV ANLYS,,12,12,Jennifer,Ciminelli,,,1/19/10,5/7/10,,,W,,,,,1600,1840,LFSCB,104
201020,VCU Life Sciences,ENVS,ENVS591,903,24394,LEC,1,1,TOPICS: SEM IN URBAN ECOLOGY,,15,15,Christopher,Gough,,,1/19/10,5/7/10,,,,R,,,,1600,1700,LFSCB,103
201020,VCU Life Sciences,ENVS,ENVS601,C01,24899,LEC,3,3,SURV IN ENVRNMENTAL STUDIES A,,0,6,Peter,Defur,,,1/19/10,5/7/10,,,W,,,,,1700,2000,OFCMP,0
201020,VCU Life Sciences,ENVS,ENVS601,C02,24900,LEC,3,3,SURV IN ENVRNMENTAL STUDIES A,,0,8,Peter,Defur,,,1/19/10,5/7/10,,,W,,,,,1700,2000,OFCMP,0
201020,VCU Life Sciences,ENVS,ENVS603,901,24392,LEC,3,3,ENVIRONMENTAL RESEARCH METHOD,,15,21,Jeffrey,Chanat,,,1/19/10,5/7/10,,T,,R,,,,1900,2040,LFSCB,
201020,VCU Life Sciences,ENVS,ENVS628,901,24346,LEC,3,3,ENVIRONMENTAL POLICY & ADMIN,,20,16,J,Fox,,,1/19/10,5/7/10,M,,,,,,,1900,2140,LFSCB,255
201020,VCU Life Sciences,ENVS,ENVS654,1,24321,LEC,3,3,ENVIRONMENTAL REMOTE SENSING,,12,13,William,Shuart,John,Anderson,1/19/10,5/7/10,,,W,,,,,900,1140,LFSCB,104
201020,VCU Life Sciences,ENVS,ENVS655,901,24433,LEC,3,3,HYDROGEOLOGY,,15,10,Timothy,Kelly,,,1/19/10,5/7/10,M,,,,,,,1900,2140,LFSCB,103
201020,VCU Life Sciences,ENVS,ENVS670,901,24322,LEC,3,3,POLLUTION PHYSIOLOGY,,15,16,Peter,Defur,,,1/19/10,5/7/10,M,,,,,,,1600,1840,LFSCB,103
201020,VCU Life Sciences,ENVS,ENVS691,1,24393,LEC,2,2,TOPICS: LANDSCAPE GENETICS,Same as BIOL 691.,12,3,Rodney,Dyer,,,1/19/10,5/7/10,,,W,,,,,1200,1400,LFSCB,104
201020,VCU Life Sciences,ENVS,ENVS691,903,21302,LEC,3,3,TOPIC:ENVIRONMENTAL VALUATION,,15,5,Vijayanand,Satyal,,,1/19/10,5/7/10,,,W,,,,,1900,2140,LFSCB,103
201020,VCU Life Sciences,ENVS,ENVS692,1,12675,IND,1,1,INDEPENDENT STUDY,,10,2,Gregory,Garman,,,1/19/10,5/7/10,,,,,,,,,,,
201020,VCU Life Sciences,ENVS,ENVS692,3,12677,IND,3,3,INDEPENDENT STUDY,,10,3,Gregory,Garman,,,1/19/10,5/7/10,,,,,,,,,,,
201020,VCU Life Sciences,ENVS,ENVS693,3,12680,FLD,3,3,ENVIRONMENTL STUDIES INTERNSHP,,10,2,Stephen,McIninch,,,1/19/10,5/7/10,,,,,,,,,,,
201020,VCU Life Sciences,ENVS,ENVS697,3,24844,RES,3,3,RESEARCH,,15,2,Gregory,Garman,,,1/19/10,5/7/10,,,,,,,,,,,
201020,VCU Life Sciences,ENVS,ENVS698,1,12681,MST,1,1,THESIS,,30,4,Gregory,Garman,,,1/19/10,5/7/10,,,,,,,,,,,
201020,VCU Life Sciences,ENVS,ENVS698,2,12682,MST,2,2,THESIS,,30,4,Gregory,Garman,,,1/19/10,5/7/10,,,,,,,,,,,
201020,VCU Life Sciences,ENVS,ENVS698,3,12683,MST,3,3,THESIS,,30,7,Gregory,Garman,,,1/19/10,5/7/10,,,,,,,,,,,
201030,VCU Life Sciences,ENVS,ENVS301,901,30514,LEC,3,3,INTRODUCTION TO METEOROLOGY,,30,30,John,Bernier,,,5/24/10,7/14/10,M,,W,,,,,1900,2140,HHALL,2101
201030,VCU Life Sciences,ENVS,ENVS310,901,30519,LEC,3,3,INTRODUCTION TO OCEANOGRAPHY,,30,21,Steven,Oden,,,5/25/10,7/15/10,,T,,R,,,,1800,2040,HHALL,2119
201030,VCU Life Sciences,ENVS,ENVS401,901,31394,LEC,3,3,METEOROLOGY AND CLIMATOLOGY,,30,16,Vickie,Connors,,,5/25/10,7/15/10,,T,,R,,,,1500,1740,HHALL,2132
201030,VCU Life Sciences,ENVS,ENVS492,1,10953,IND,1,1,INDEPENDENT STUDY,,10,1,J,Fox,,,5/24/10,8/13/10,,,,,,,,,,,
201030,VCU Life Sciences,ENVS,ENVS492,3,10954,IND,3,3,INDEPENDENT STUDY,,10,2,J,Fox,,,5/24/10,8/13/10,,,,,,,,,,,
201030,VCU Life Sciences,ENVS,ENVS691,901,32218,LEC,3,3,TOPICS:CLIM CHG THROUGH HIST,,15,8,Vickie,Connors,,,5/25/10,7/15/10,M,,W,,,,,1600,1840,LFSCB,103
201030,VCU Life Sciences,ENVS,ENVS691,C05,32449,LEC,3,3,TOP:ENVRNMNTL RES MTHDS- TCHRS,,0,18,J,Fox,,,5/25/10,7/15/10,,T,,R,,,,1700,1940,OFCMP,0
201030,VCU Life Sciences,ENVS,ENVS692,1,10963,IND,1,1,INDEPENDENT STUDY,,10,1,J,Fox,,,5/24/10,8/13/10,,,,,,,,,,,
201030,VCU Life Sciences,ENVS,ENVS692,3,10965,IND,3,3,INDEPENDENT STUDY,,10,1,J,Fox,,,5/24/10,8/13/10,,,,,,,,,,,
201030,VCU Life Sciences,ENVS,ENVS693,3,10968,FLD,3,3,INTERNSHIP IN ENVS,,10,2,Gregory,Garman,,,5/24/10,8/13/10,,,,,,,,,,,
201030,VCU Life Sciences,ENVS,ENVS698,3,10971,MST,3,3,THESIS,,10,1,Gregory,Garman,,,5/24/10,8/13/10,,,,,,,,,,,
201110,VCU Life Sciences,ENVS,ENVS105,901,25839,LEC,3,3,PHYSICAL GEOLOGY,,35,31,Patricia,Miller,,,8/26/10,12/11/10,,,W,,,,,1900,2140,TEMPL,2223
201110,VCU Life Sciences,ENVS,ENVS201,1,21936,LEC,3,3,EARTH SYSTEM SCIENCE,,12,12,Vickie,Connors,,,8/26/10,12/11/10,,T,,R,,,,1230,1330,TEMPL,1165
201110,VCU Life Sciences,ENVS,ENVS201,1,21936,LEC,3,3,EARTH SYSTEM SCIENCE,,12,12,Vickie,Connors,,,8/26/10,12/11/10,M,,,,,,,900,1050,LFSCB,104
201110,VCU Life Sciences,ENVS,ENVS201,2,21935,LEC,3,3,EARTH SYSTEM SCIENCE,,12,12,Vickie,Connors,,,8/26/10,12/11/10,,,W,,,,,900,1050,LFSCB,104
201110,VCU Life Sciences,ENVS,ENVS201,2,21935,LEC,3,3,EARTH SYSTEM SCIENCE,,12,12,Vickie,Connors,,,8/26/10,12/11/10,,T,,R,,,,1230,1330,TEMPL,1165
201110,VCU Life Sciences,ENVS,ENVS201,3,21934,LEC,3,3,EARTH SYSTEM SCIENCE,,12,12,Vickie,Connors,,,8/26/10,12/11/10,,,,,F,,,900,1050,LFSCB,104
201110,VCU Life Sciences,ENVS,ENVS201,3,21934,LEC,3,3,EARTH SYSTEM SCIENCE,,12,12,Vickie,Connors,,,8/26/10,12/11/10,,T,,R,,,,1230,1330,TEMPL,1165
201110,VCU Life Sciences,ENVS,ENVS201,4,21933,LEC,3,3,EARTH SYSTEM SCIENCE,,12,12,Vickie,Connors,,,8/26/10,12/11/10,,T,,,,,,930,1120,LFSCB,104
201110,VCU Life Sciences,ENVS,ENVS201,4,21933,LEC,3,3,EARTH SYSTEM SCIENCE,,12,12,Vickie,Connors,,,8/26/10,12/11/10,,T,,R,,,,1230,1330,TEMPL,1165
201110,VCU Life Sciences,ENVS,ENVS201,5,21932,LEC,3,3,EARTH SYSTEM SCIENCE,,12,12,Vickie,Connors,,,8/26/10,12/11/10,,,,R,,,,930,1120,LFSCB,104
201110,VCU Life Sciences,ENVS,ENVS201,5,21932,LEC,3,3,EARTH SYSTEM SCIENCE,,12,12,Vickie,Connors,,,8/26/10,12/11/10,,T,,R,,,,1230,1330,TEMPL,1165
201110,VCU Life Sciences,ENVS,ENVS201,7,24886,LEC,3,3,EARTH SYSTEM SCIENCE,,12,11,Vickie,Connors,,,8/26/10,12/11/10,,T,,,,,,1500,1650,LFSCB,104
201110,VCU Life Sciences,ENVS,ENVS201,7,24886,LEC,3,3,EARTH SYSTEM SCIENCE,,12,11,Vickie,Connors,,,8/26/10,12/11/10,,T,,R,,,,1230,1330,TEMPL,1165
201110,VCU Life Sciences,ENVS,ENVS201,9,24884,LEC,3,3,EARTH SYSTEM SCIENCE,,12,10,Vickie,Connors,,,8/26/10,12/11/10,,,,R,,,,1500,1650,LFSCB,104
201110,VCU Life Sciences,ENVS,ENVS201,9,24884,LEC,3,3,EARTH SYSTEM SCIENCE,,12,10,Vickie,Connors,,,8/26/10,12/11/10,,T,,R,,,,1230,1330,TEMPL,1165
201110,VCU Life Sciences,ENVS,ENVS201,901,24885,LEC,3,3,EARTH SYSTEM SCIENCE,,12,12,Vickie,Connors,,,8/26/10,12/11/10,,,W,,,,,1600,1750,LFSCB,104
201110,VCU Life Sciences,ENVS,ENVS201,901,24885,LEC,3,3,EARTH SYSTEM SCIENCE,,12,12,Vickie,Connors,,,8/26/10,12/11/10,,T,,R,,,,1230,1330,TEMPL,1165
201110,VCU Life Sciences,ENVS,ENVS201,902,24232,LEC,3,3,EARTH SYSTEM SCIENCE,,12,12,Vickie,Connors,,,8/26/10,12/11/10,,T,,R,,,,1230,1330,TEMPL,1165
201110,VCU Life Sciences,ENVS,ENVS201,902,24232,LEC,3,3,EARTH SYSTEM SCIENCE,,12,12,Vickie,Connors,,,8/26/10,12/11/10,M,,,,,,,1600,1750,LFSCB,104
201110,VCU Life Sciences,ENVS,ENVS301,901,20123,LEC,3,3,INTRODUCTION TO METEOROLOGY,,35,40,John,Bernier,,,8/26/10,12/11/10,,T,,,,,,1900,2140,HIBBS,427
201110,VCU Life Sciences,ENVS,ENVS301,902,25346,LEC,3,3,INTRODUCTION TO METEOROLOGY,,30,32,John,Bernier,,,8/26/10,12/11/10,,,,R,,,,1900,2140,LFSCB,251
201110,VCU Life Sciences,ENVS,ENVS310,901,21937,LEC,3,3,INTRODUCTION TO OCEANOGRAPHY,,45,55,Steven,Oden,,,8/26/10,12/11/10,M,,,,,,,1900,2140,LFSCB,253
201110,VCU Life Sciences,ENVS,ENVS311,901,25527,LEC,3,3,POLITICS OF THE ENVIRONMENT,,30,36,J,Fox,,,8/26/10,12/11/10,,,,R,,,,1900,2140,CABEL,B-041
201110,VCU Life Sciences,ENVS,ENVS330,901,12717,LEC,3,3,ENVIRONMENTAL POLLUTION,SAME AS BIOL-332,100,63,Stephen,McIninch,,,8/26/10,12/11/10,,,W,,,,,1900,2140,LFSCB,151
201110,VCU Life Sciences,ENVS,ENVS335,901,12718,LEC,3,3,ENVIRONMENTAL GEOLOGY,SAME AS GEOG-335,30,42,Leonard,Ford,,,8/26/10,12/11/10,M,,,,,,,1600,1840,LFSCB,253
201110,VCU Life Sciences,ENVS,ENVS490,901,12720,LEC,3,3,RES SEM IN ENV STUDIES WI,,15,21,Kevin,Caillouet,,,8/26/10,12/11/10,,,,R,,,,1600,1840,HIBBS,430
201110,VCU Life Sciences,ENVS,ENVS492,1,12721,IND,1,1,INDEPENDENT STUDY,,10,2,J,Fox,,,8/26/10,12/11/10,,,,,,,,,,,
201110,VCU Life Sciences,ENVS,ENVS492,2,22945,IND,2,2,INDEPENDENT STUDY,,10,3,J,Fox,,,8/26/10,12/11/10,,,,,,,,,,TOBEA,
201110,VCU Life Sciences,ENVS,ENVS492,3,12722,IND,3,3,INDEPENDENT STUDY,,5,1,J,Fox,,,8/26/10,12/11/10,,,,,,,,,,,
201110,VCU Life Sciences,ENVS,ENVS493,2,22971,FLD,2,2,ENVIRONMENTL STUDIES INTERNSHP,,10,1,J,Fox,,,8/26/10,12/11/10,,,,,,,,,,TOBEA,0
201110,VCU Life Sciences,ENVS,ENVS493,3,12724,FLD,3,3,ENVIRONMNTL STUDIES INTERNSHIP,,30,1,J,Fox,,,8/26/10,12/11/10,,,,,,,,,,,
201110,VCU Life Sciences,ENVS,ENVS521,901,19445,LEC,3,3,INTRO TO GEOGRAPHIC INFO SCI,,25,4,Karl,Huber,,,8/26/10,12/11/10,,,,R,,,,1900,2140,HIBBS,407
201110,VCU Life Sciences,ENVS,ENVS541,901,24887,LEC,3,3,PRINCIPLES OF WASTE MANAGEMENT,,15,15,Timothy,Kelly,,,8/26/10,12/11/10,M,,,,,,,1900,2140,LFSCB,103
201110,VCU Life Sciences,ENVS,ENVS591,1,22061,LEC,1,1,TOPIC: STELLA MODELS FOR ESS,,15,2,Vickie,Connors,,,8/26/10,12/11/10,,,W,,,,,1300,1350,LFSCB,103
201110,VCU Life Sciences,ENVS,ENVS591,902,25662,LEC,3,3,TOP:SUSTNABLE SOCIETIES-AFRICA,,0,11,William,Godfrey,,,8/26/10,12/11/10,,T,,,,,,1600,1840,LFSCB,150
201110,VCU Life Sciences,ENVS,ENVS591,C90,25762,LEC,3,3,TOP: AP ENVIRONMENTAL SCIENCE,,0,8,Patricia,Miller,Steven,Oden,8/9/10,8/20/10,M,,,,,,,900,1500,OFCMP,
201110,VCU Life Sciences,ENVS,ENVS591,901,24987,LEC,1,1,TOP: SEDIMNTS IN LRG RIVER SYS,,15,9,Arif,Sikder,,,8/26/10,12/11/10,,,W,,,,,1600,1700,LFSCB,103
201110,VCU Life Sciences,ENVS,ENVS601,901,12727,LEC,3,3,SURV IN ENVIRONMENTAL STUDIES,,15,21,Peter,Defur,,,8/26/10,12/11/10,,,,R,,,,1600,1840,LFSCB,255
201110,VCU Life Sciences,ENVS,ENVS602,901,21938,WSP,3,3,ENVIRONMENTAL TECHNOLOGY,,13,13,Jennifer,Ciminelli,,,8/26/10,12/11/10,,,,R,,,,1600,1840,LFSCB,103
201110,VCU Life Sciences,ENVS,ENVS660,901,24888,LEC,3,3,VIRGINIA ENVIRONMENTAL LAW,,15,16,Jeter,Watson,,,8/26/10,12/11/10,,,W,,,,,1900,2140,LFSCB,103
201110,VCU Life Sciences,ENVS,ENVS691,903,25663,LEC,3,3,TOP:METHDS IN ENVIRMNTL HEALTH,,15,4,Kevin,Caillouet,,,8/26/10,12/11/10,,T,,,,,,1600,1840,LFSCB,
201110,VCU Life Sciences,ENVS,ENVS691,2,25226,LEC,3,3,TOP:BIOGEOCHEM TECH IN ECOLOGY,Same as BIOL 691,8,9,Shannon,McCallister,,,8/26/10,12/11/10,,,,,,,,,,LFSCB,
201110,VCU Life Sciences,ENVS,ENVS691,2,25226,LEC,3,3,TOP:BIOGEOCHEM TECH IN ECOLOGY,Same as BIOL 691,8,9,Shannon,McCallister,,,8/26/10,12/11/10,,,,R,,,,1300,1550,LFSCB,7
201110,VCU Life Sciences,ENVS,ENVS691,902,25331,LEC,3,3,TOP:RENEWABLE ENERGY ECON/PLCY,,15,14,Vijayanand,Satyal,,,8/26/10,12/11/10,,,,R,,,,1900,2140,LFSCB,116
201110,VCU Life Sciences,ENVS,ENVS691,901,24986,LEC,3,3,TOP:BUSINESS AND THE ENVRNMNT,,15,9,Judson,White,,,8/26/10,12/11/10,M,,,,,,,1800,2040,LFSCB,116
201110,VCU Life Sciences,ENVS,ENVS692,C90,25729,IND,3,3,INDEPENDENT STUDY,,0,17,J,Fox,,,8/9/10,12/3/10,,,,,,,,,,OFCMP,
201110,VCU Life Sciences,ENVS,ENVS692,2,12732,IND,2,2,INDEPENDENT STUDY,,10,1,Gregory,Garman,,,8/26/10,12/11/10,,,,,,,,,,,
201110,VCU Life Sciences,ENVS,ENVS692,3,12733,IND,3,3,INDEPENDENT STUDY,,10,4,Gregory,Garman,,,8/26/10,12/11/10,,,,,,,,,,,
201110,VCU Life Sciences,ENVS,ENVS693,2,12735,FLD,2,2,INTERNSHIP-ENVIRONMNTL STUDIES,,10,1,Gregory,Garman,,,8/26/10,12/11/10,,,,,,,,,,,
201110,VCU Life Sciences,ENVS,ENVS693,3,12736,FLD,3,3,INTERNSHIP-ENVIRONMNTL STUDIES,,10,1,Gregory,Garman,,,8/26/10,12/11/10,,,,,,,,,,,
201110,VCU Life Sciences,ENVS,ENVS697,1,12737,RES,1,1,RESEARCH,,15,2,Gregory,Garman,,,8/26/10,12/11/10,,,,,,,,,,,
201110,VCU Life Sciences,ENVS,ENVS697,2,12738,RES,2,2,RESEARCH,,15,1,Gregory,Garman,,,8/26/10,12/11/10,,,,,,,,,,,
201110,VCU Life Sciences,ENVS,ENVS698,3,24286,MST,3,3,THESIS,,15,8,Gregory,Garman,,,8/26/10,12/11/10,,,,,,,,,,,
201110,VCU Life Sciences,ENVS,ENVZ335,L51,12740,LAB,1,1,ENVIRONMENTAL GEOLOGY LAB,SAME AS GEOZ-335,30,34,Leonard,Ford,,,8/26/10,12/11/10,,,W,,,,,1600,1740,LFSCB,232
201120,VCU Life Sciences,ENVS,ENVS105,901,12657,LEC,3,3,PHYSICAL GEOLOGY,Same as GEOG-105,35,30,Patricia,Miller,,,1/18/11,5/6/11,M,,W,,,,,1730,1845,HHALL,3133
201120,VCU Life Sciences,ENVS,ENVS301,901,23054,LEC,3,3,INTRODUCTION TO METEOROLOGY,,30,36,John,Bernier,,,1/18/11,5/6/11,,T,,,,,,1900,2140,HHALL,2129
